Case,HIThr,VIThr,dice,dicectv,sensitivity,sensitivityctv,specificity,specificityctv
BraTS20_Training_218,95,88,0.9371445518300129,0.9133034143156586,0.9651969239614776,0.9818472865829638,0.9988047665971621,0.9887727080036647
BraTS20_Training_219,95,88,0.7245954743778457,0.8398628467610626,0.8886228939672352,0.9279997849134725,0.9950745261234055,0.9851663611450012
BraTS20_Training_220,95,88,0.8551807839733299,0.957255715976199,0.943978564826984,0.938639839254977,0.9964700592946951,0.9980021698045896
BraTS20_Training_221,95,88,0.9424004106966689,0.9791309231770731,0.9430974826222324,0.9732826271017894,0.9989240790135748,0.9987356634350169
BraTS20_Training_222,95,88,0.6253203803224473,0.6175656309970019,0.9922269596589045,1.0,0.995952013540867,0.953544038650936
BraTS20_Training_223,95,88,0.9452378194905968,0.987367862842506,0.9969993485015536,0.9997095860250094,0.9979515002107576,0.998203159358819
BraTS20_Training_224,95,88,0.9448835718863491,0.9577694257995072,0.9860095926501384,0.9519273009540897,0.9982964634275516,0.9969320114626754
BraTS20_Training_225,95,88,0.9035090260313113,0.9749497892250988,0.8322110859926067,0.9520743611547611,0.9997644999361375,0.9999062780132262
BraTS20_Training_227,95,88,0.8158149142739104,0.9139190598919981,0.9332488940980755,0.9333831573043038,0.9978862214766658,0.9915915468168955
BraTS20_Training_228,95,88,0.8018781102067134,0.7389477121416435,0.9854660219161011,0.9998994739918177,0.9960608404647164,0.9644535160730566
BraTS20_Training_229,95,88,0.8383041614523463,0.7531929809187898,0.98713093110714,0.9992505631156645,0.9968835472303557,0.9626952850980399
BraTS20_Training_230,95,88,0.9477156610226745,0.9727761919353192,0.9894093013004188,0.970350589320378,0.9989878084383621,0.9986411850454721
BraTS20_Training_231,95,88,0.9370035676125971,0.9749945881446048,0.9786640034500761,0.9999801444043321,0.9983431919833822,0.9966079531884404
BraTS20_Training_232,95,88,0.8340163549205752,0.8482771177477816,0.9670848274133252,0.9955976664128805,0.9963448291237605,0.9822807970711843
BraTS20_Training_233,95,88,0.9097791798107255,0.9679725344495133,0.8609983281585861,0.9385851906743431,0.9999403001957525,0.999986061236871
BraTS20_Training_234,95,88,0.7951514030262816,0.9568883516079982,0.7083848392065877,0.9227411233975694,0.9986801974082612,0.9995207061716863
BraTS20_Training_235,95,88,0.9169994846688998,0.9657410216106408,0.85148613554912,0.9337695189651872,0.9998706369919308,0.9999982919872241
BraTS20_Training_236,95,88,0.9333146277590723,0.9706145840242997,0.9396532445061736,0.9459600774637581,0.9985656676884277,0.9997228905422506
BraTS20_Training_237,95,88,0.9215295068181444,0.9674392477462607,0.8603607209492786,0.937012101937136,0.9998724560078753,0.999992705948457
BraTS20_Training_238,95,88,0.9175842125641274,0.9263401840005592,0.8615042940882447,0.8631789806498141,0.9996728726783444,0.9999596275144221
BraTS20_Training_239,95,88,0.903864815557597,0.9036715570381406,0.9303722447892389,0.9475161677369696,0.9989119967829805,0.9880139109772468
BraTS20_Training_240,95,88,0.8998076711370715,0.9603549195356608,0.8234328517416709,0.9238327351691369,0.9998688244455521,0.9999915426670635
BraTS20_Training_241,95,88,0.8822446471501246,0.974075720849905,0.7933349770611907,0.9520830791407809,0.9998665651289744,0.9997301118566472
BraTS20_Training_243,95,88,0.9179683025882184,0.9298366870847415,0.9100494426348642,0.8706555778343719,0.9987230281875229,0.9998018793335826
BraTS20_Training_244,95,88,0.9303241912087171,0.9909604734808838,0.9216865859201626,0.9881913111961931,0.9989818185463495,0.9995258971880387
BraTS20_Training_245,95,88,0.9457769114590729,0.9675901744513979,0.9347482170423955,0.9388250841879854,0.9992506188978112,0.9998557621036296
BraTS20_Training_246,95,88,0.8954230278431191,0.9414002504950459,0.8228338113335499,0.9139888495859984,0.9998798720004552,0.9985984459363345
BraTS20_Training_247,95,88,0.8973309110684632,0.9537946709037324,0.8247097087308314,0.9148974473200827,0.9997890772745098,0.9997195538197978
BraTS20_Training_248,95,88,0.7380050859385456,0.7346111224609823,0.9802163017673438,0.9929022230496802,0.9933311517828632,0.9598162737517312
BraTS20_Training_249,95,88,0.8201981454508747,0.7915254365482837,0.9669823350391894,0.9863496944905977,0.9974074274936034,0.9780435177165651
BraTS20_Training_250,95,88,0.8251723325111966,0.7824363589846677,0.9725305254028269,0.9979721555985986,0.9967945188553828,0.9720865097465305
BraTS20_Training_251,95,88,0.9193985995758445,0.9427195254202565,0.9358304892608628,0.9938469700846775,0.9990633209720343,0.9942572545312997
BraTS20_Training_252,95,88,0.9074106319113271,0.9806386008367569,0.8547654253287766,0.9682513818927819,0.9993163496740739,0.9994955088334846
BraTS20_Training_253,95,88,0.9358590368118268,0.9487796174358523,0.9434835122262483,0.9546855286360406,0.9996403695177879,0.9972437617916405
BraTS20_Training_254,95,88,0.9452491394612194,0.9841188238501792,0.9232213325159956,0.9715616755553321,0.9994613170950934,0.9997834273038252
BraTS20_Training_255,95,88,0.9530423074285785,0.9814766150066025,0.934454685475393,0.9652722699907765,0.9995045860589468,0.9998727874248985
BraTS20_Training_256,95,88,0.8982148644942531,0.9448094965450385,0.834560122312116,0.9059885754455326,0.9995325131774062,0.998903956562609
BraTS20_Training_257,95,88,0.906967514503496,0.8755493775229921,0.9472830791363398,0.989386670571212,0.9986868607051544,0.9851488447447323
BraTS20_Training_258,95,88,0.9287819689738434,0.9281109551592095,0.9370834487591051,0.9832079925230701,0.9988738557131608,0.9922566579941458
BraTS20_Training_259,95,88,0.9303494853258429,0.9730551193544883,0.8855373216889887,0.9476244406452807,0.9997544469175085,0.999994830899333
BraTS20_Training_336,95,88,0.8482856502577127,0.9921477183585719,0.7569513217033594,0.9941391510589711,0.9996701796127024,0.9994015088202608
BraTS20_Training_337,95,88,0.8845325207197066,0.9869168215692338,0.814025561102825,0.9794099346938638,0.9996627734946092,0.9996173940878088
BraTS20_Training_338,95,88,0.8218514359056635,0.9836183346527133,0.7399393326592518,0.9796153670874539,0.9990434084150024,0.9990252378862137
BraTS20_Training_339,95,88,0.7775776392608569,0.9667954528744465,0.6678178623043364,0.9615195456931069,0.9991629289832366,0.9971073431504378
BraTS20_Training_340,95,88,0.936528277214776,0.9467044425847171,0.9212889117571392,0.9330158260438992,0.9995944751905593,0.9968486636958757
BraTS20_Training_341,95,88,0.0,0.0,0.0,0.0,1.0,1.0
BraTS20_Training_342,95,88,0.8323123472247064,0.9261613143255342,0.7435470663036025,0.8827708643387377,0.9992615459209184,0.9974002806567497
BraTS20_Training_343,95,88,0.9248786078174477,0.9786459927993081,0.9844345616264295,0.9908032279960781,0.9974094132670512,0.9972694660044403
BraTS20_Training_344,95,88,0.8707135423002582,0.9817661541816353,0.8144074439303143,0.9752936599512814,0.9994971127491298,0.999385058720285
BraTS20_Training_345,95,88,0.84461756180578,0.957392791673378,0.9688791915480018,0.9999546040808261,0.9964713256429986,0.9918540502460315
BraTS20_Training_346,95,88,0.9182889258672654,0.8810543251041253,0.8742873867453934,0.7930634676362153,0.9997346717568707,0.9994192195947901
BraTS20_Training_347,95,88,0.9139354862548035,0.9822849682496355,0.8864389771892415,0.9947585751724463,0.9993240994666068,0.9983101953321066
BraTS20_Training_348,95,88,0.9537026612229419,0.9686917775432815,0.9454835980825266,0.9884588077854021,0.9996411805735864,0.9965583088633694
BraTS20_Training_349,95,88,0.7590126653719105,0.9835487146588291,0.657753764535971,0.984333472690895,0.9985025485460877,0.9988979062482722
BraTS20_Training_350,95,88,0.9116279970562032,0.9684408454907026,0.8743162293940098,0.947194698360509,0.9994649857006402,0.9993275668446493
BraTS20_Training_351,95,88,0.8785669343795107,0.9044378006763464,0.8392561315608712,0.8298066606616392,0.9992010423825836,0.9995944395328311
BraTS20_Training_352,95,88,0.332773926790709,0.5432504327749659,0.7925468237111412,0.9602776424744277,0.9826667012159469,0.9476083781412822
BraTS20_Training_353,95,88,0.9164765148759328,0.9868388958900768,0.893248528084576,0.988886597465686,0.9997062420578954,0.9992976171353769
BraTS20_Training_354,95,88,0.6970538644506669,0.9872508241673599,0.5437788830233883,0.979142504040308,0.9996802813889171,0.9996016685242447
BraTS20_Training_355,95,88,0.9184378831071002,0.9864154484195039,0.901017214397496,0.999283103365874,0.9990414080766545,0.9981891806413079
BraTS20_Training_356,95,88,0.8571907691910787,0.9503840042799637,0.7791665689562179,0.9120679949770814,0.999813851036036,0.9997257307126516
BraTS20_Training_357,95,88,0.6781765864001211,0.9340910687261744,0.5280215615261518,0.8839625833897322,0.9998048177650788,0.999576946024796
BraTS20_Training_358,95,88,0.9080565430685965,0.980392552212597,0.8969009125862788,0.9727469145906308,0.9990390093497044,0.9992350343524361
BraTS20_Training_359,95,88,0.9136194018110538,0.920356985720368,0.8555954976722259,0.8545085408399892,0.9998332043258317,0.9998486547479006
BraTS20_Training_360,95,88,0.8430128659027085,0.9540994304825978,0.8882775702452493,0.9696950523736694,0.9975553508878431,0.9965908899047766
BraTS20_Training_361,95,88,0.926399477092796,0.984711445755475,0.8841360170084915,0.9732633909934112,0.9997814553693782,0.999819022779565
BraTS20_Training_362,95,88,0.9436151754180869,0.9763308018472369,0.9683105928110064,0.9898782455625642,0.9984823742057666,0.9969367793979952
BraTS20_Training_363,95,88,0.9551630544865303,0.9729249345465257,0.9792099274050202,0.9826219364414499,0.9990275450559437,0.9973200770206239
BraTS20_Training_364,95,88,0.8759764477072848,0.9604277466870476,0.8363653059350481,0.9755304201659106,0.9991875414567334,0.9958018103849802
BraTS20_Training_365,95,88,0.8362935605480124,0.9697600646876798,0.7381459614097023,0.9881105352635757,0.9995430596258215,0.9962166378023088
BraTS20_Training_366,95,88,0.7813591824940237,0.7049513899653519,0.9650876054510058,0.9998699420622854,0.997370456564401,0.9685950150068559
BraTS20_Training_367,95,88,0.8973053015263449,0.9397804381919536,0.8708485336618184,0.8938574218634617,0.9989901558373151,0.999119113238185
BraTS20_Training_368,95,88,0.9075018115711725,0.9846072666498394,0.8552891700514,0.9807940236117003,0.9997202793091374,0.9993442091046939
BraTS20_Training_369,95,88,0.8980835819177609,0.984499438608364,0.8329019000853971,0.9723915223118758,0.9994331949009831,0.999553885752829
